votes,unemployment,med_hhinc,per_capita_inc,poverty_all_ages_pct,deep_pov_all,deep_pov_children,population,total_area,pop_density,white,black,native_american,hawaiian_pacific,multi,voter_turnout,democrat,county,state,education,religion,age_young,age_adult,age_old,ethnic_male,ethnic_female
709,0.025,0.013925319058722083,0.6325773919721013,0.16,0.03440187647,0.01209677419,-0.3096682404543773,0.22453585027251244,-0.15164958677619944,0.968253968,0.001587302,0.014285714,0.0,0.008730159,0.00562698413,0,Sioux County,NE,Educated,CHRISTIAN GENERIC,0.26666666699999997,0.31825396699999997,0.35079365,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
208980,0.077,-0.4340247641042549,0.1753005800854421,0.233,0.1202821044,0.1928272981,1.6715405335770743,-0.29182491182875797,4.295714575073868,0.316983705,0.629271736,0.004359579,0.000916621,0.009735482,0.00336062292,1,Baltimore city,MD,Educated,OTHER MISC,0.322959433,0.43520211499999994,0.205249184,WHITE MALE RATE,WHITE FEMALE RATE
77261,0.027000000000000003,1.2206125585868965,1.7221836656352876,0.11,0.056108021179999995,0.05049699146,0.18666188595246266,-0.1540048077400398,0.01712170570767526,0.912208301,0.025504703,0.002509574,0.000539094,0.010317136,0.00478746081,1,Chittenden County,VT,Educated,MAINLINE CHRISTIAN,0.34270240900000004,0.38566259,0.22196403499999998,ASIAN MALE RATE,BLACK FEMALE RATE
7471,0.125,-0.3224092948775995,0.11829445662431275,0.174,0.06386687797,0.1007853403,-0.29608609751548337,1.6924787558078476,-0.15118577010156153,0.757509718,0.129664614,0.011953529,0.00229854,0.012373888,0.0117820533,0,Prince of Wales-Hyder Census Area,AK,Uneducated,OTHER MISC,0.319733914,0.390365411,0.221781173,BLACK MALE RATE,BLACK FEMALE RATE
136392,0.039,1.6052311977294158,2.2950513555554366,0.08199999999999999,0.04265532508,0.052548793729999994,0.29375235101727254,-0.10114305401815932,0.03144204553712117,0.892834451,0.055987469,0.003450406,0.000847158,0.009552594,0.00601800212,0,St. Johns County,FL,Educated,MAINLINE CHRISTIAN,0.286295446,0.377837098,0.26188227999999997,BLACK MALE RATE,BLACK FEMALE RATE
14277,0.062,-0.7587017623657925,-0.4221235937871935,0.217,0.09650803963,0.14142552930000002,-0.21284431516753075,-0.1437424705441686,-0.12387856338225373,0.799802793,0.169312001,0.007602023,0.000222653,0.009955787,0.00454117497,0,Jefferson Davis Parish,LA,Uneducated,NON-CATHOLIC CHRISTIAN,0.34848436600000005,0.37176755100000003,0.235090175,BLACK MALE RATE,BLACK FEMALE RATE
22129,0.028999999999999998,0.8265686131541264,0.87884384532418,0.10400000000000001,0.04584937552999999,0.06,-0.1740034789100724,-0.17159925289169767,-0.1048041026377691,0.966113529,0.006656271,0.003770335,0.000186189,0.007610492,0.00515023157,0,Sullivan County,NH,Educated,MAINLINE CHRISTIAN,0.261875392,0.37184350699999996,0.291363139,MULTI MALE RATE,BLACK FEMALE RATE
1206,0.028999999999999998,-0.11860771588226207,1.5908064764894847,0.102,0.019728189389999998,0.01851851852,-0.30636862380820534,-0.05744316781322443,-0.15060599925826412,0.962272149,0.007206443,0.007630352,0.000847817,0.007630352,0.0051123357400000005,0,Adams County,ND,Educated,MAINLINE CHRISTIAN,0.256040694,0.318779144,0.354811359,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
7678,0.059000000000000004,-0.2962003291406738,-0.22128663574721472,0.147,0.04537676659,0.06067610517,-0.26064399429570023,-0.1592562176805658,-0.13506814065789366,0.961320237,0.020682082,0.002989445,0.000366055,0.005002745,0.00468427796,0,Crawford County,WI,Uneducated,MAINLINE CHRISTIAN,0.279848698,0.346409614,0.30291013299999997,BLACK MALE RATE,BLACK FEMALE RATE
3598,0.065,-0.9108295130154561,-1.1723241785356557,0.239,0.09752977069,0.17667322829999998,-0.2754602961739569,-0.25022140729246517,-0.12405249463524295,0.654264654,0.317743068,0.004826255,0.000789751,0.005089505,0.0031572481600000003,0,Pulaski County,GA,Uneducated,MAINLINE CHRISTIAN,0.27711477799999995,0.38917164000000004,0.271147771,BLACK MALE RATE,BLACK FEMALE RATE
45895,0.048,0.08676474749478387,-0.21549832167270003,0.145,0.05951874841,0.08262810378999999,0.005525081828838299,-0.116858074706284,-0.07471399587063375,0.939648788,0.029328518,0.005762227,0.000375356,0.009779554,0.0046559402700000006,0,Lenawee County,MI,Educated,MAINLINE CHRISTIAN,0.30805595900000005,0.371521614,0.257281405,BLACK MALE RATE,BLACK FEMALE RATE
29799,0.071,-0.42236714842947093,-0.3751154673638622,0.19,0.08825260356999999,0.145101761,-0.05288005119017651,-0.08029686473209904,-0.09929627962644375,0.827363084,0.137168588,0.003645216,0.000378396,0.011276204,0.00375860851,0,Vermilion County,IL,Uneducated,CATHOLIC,0.325723367,0.36305845,0.257208445,BLACK MALE RATE,BLACK FEMALE RATE
24232,0.062,0.3208265203693479,0.4880449435660379,0.113,0.05117396705,0.07211197731999999,-0.15244086780369281,-0.10006872376153601,-0.11645749658804694,0.958394795,0.019357837,0.003051183,0.000282891,0.006526703,0.004896441630000001,0,Henry County,IL,Educated,MAINLINE CHRISTIAN,0.300309159,0.36032249599999994,0.27494998800000003,BLACK MALE RATE,BLACK FEMALE RATE
16661,0.057,-0.1539112754080264,0.09251014847420194,0.156,0.06485893524,0.09471153846,-0.21489698366253307,-0.015648845494125072,-0.1362856594288182,0.949297842,0.007972247,0.01377631,0.000967344,0.010040362,0.00555755696,0,Delta County,CO,Educated,MAINLINE CHRISTIAN,0.266386469,0.319156742,0.32762934099999996,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
5069,0.031,-0.30521224480415926,-0.5294705093509202,0.249,0.1563517915,0.1384548611,-0.26953249650147354,-0.20682212444400638,-0.1325171489473851,0.907619593,0.016041249,0.029003151,0.000716127,0.010383844,0.0036300486999999997,1,Clay County,SD,Educated,MAINLINE CHRISTIAN,0.5002148390000001,0.293826983,0.168934403,ASIAN MALE RATE,NATIVE AMERICAN FEMALE RATE
16098,0.051,-0.6089716773513681,-0.4761478584826638,0.16899999999999998,0.06194013546,0.09026527428,-0.1958698337968651,-0.1585713648162463,-0.11576177157609005,0.961474397,0.005050776,0.008032884,0.000832841,0.010074687,0.00432486164,0,Boone County,AR,Uneducated,OTHER MISC,0.295900274,0.36110364799999994,0.274488206,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
23860,0.044000000000000004,0.18647456667059603,0.44366786899475874,0.129,0.06342654987,0.10536858970000001,-0.15628082864870496,-0.260468060834955,-0.014475805252033336,0.841925558,0.110709677,0.003215881,0.000377171,0.011751861,0.00473647643,0,Franklin County,KY,Educated,MAINLINE CHRISTIAN,0.307732009,0.38546898399999996,0.24831761800000002,BLACK MALE RATE,BLACK FEMALE RATE
7471,0.05366709118,0.6962620133168692,0.7314554409997164,0.1542848529,0.06846858026,0.09631761452,-0.3138599046240783,1.09710773712387e-10,1.0521670017897382,0.757509718,0.129664614,0.011953529,0.00229854,0.012373888,6.432698e-05,0,,,Educated,BUDDHIST,0.319733914,0.390365411,0.221781173,BLACK MALE RATE,BLACK FEMALE RATE
8542,0.036000000000000004,0.36125612366700305,0.890245070016406,0.115,0.03026356589,0.03598117908,-0.26057045632781073,-0.16621453189743005,-0.13495218648923418,0.971769552,0.008057188,0.002726116,6.06e-05,0.005452232,0.00517477434,0,Clay County,IA,Educated,CATHOLIC,0.302417155,0.353001755,0.28963469999999997,MULTI MALE RATE,BLACK FEMALE RATE
10123,0.084,-1.0975993981880596,-0.8841362990075464,0.228,0.09562661531,0.2019470794,-0.24680606712066894,-0.19988994964944443,-0.12364665504493477,0.409873481,0.514562143,0.054577028,0.000248077,0.008583478,0.00502257504,1,Warren County,NC,Uneducated,MAINLINE CHRISTIAN,0.265492434,0.34224758199999994,0.31669561,WHITE MALE RATE,WHITE FEMALE RATE
2921,0.039,-0.42484749219006324,-0.2858351078508935,0.16699999999999998,0.03669432036,0.02194148936,-0.2933875738242342,-0.17809228539158153,-0.14492424499394957,0.977603759,0.005794832,0.002192639,0.000313234,0.004698512,0.00457478465,0,Wayne County,IA,Uneducated,OTHER CHRISTIAN,0.312920907,0.318872358,0.31088488599999997,MULTI MALE RATE,BLACK FEMALE RATE
18113,0.055999999999999994,-0.06263462501822821,-0.3023230327904201,0.16699999999999998,0.06506514658000001,0.1142265713,-0.15246964353025827,-0.08098955942310919,-0.11924039663587449,0.966218983,0.010113832,0.003889935,0.00018426,0.008066497,0.0037083367499999996,0,Chenango County,NY,Uneducated,MAINLINE CHRISTIAN,0.284763737,0.35994185700000003,0.286217345,MULTI MALE RATE,BLACK FEMALE RATE
14530,0.039,0.24253033565998294,0.04953630155735058,0.128,0.056421065490000005,0.08215801725,-0.20456010321963194,-0.2315944549598676,-0.08781681692915512,0.97131386,0.009106249,0.00337484,0.000407308,0.004771325,0.00422727802,0,Steuben County,IN,Educated,MAINLINE CHRISTIAN,0.30766321399999996,0.35467822700000007,0.265594089,BLACK MALE RATE,BLACK FEMALE RATE
9491,0.084,-0.22732945072155974,0.3256213425660201,0.136,0.045534032819999994,0.08194905868999999,-0.26585559810699894,0.21779449326075703,-0.14608378668054436,0.859050544,0.006743674,0.103291714,0.000200307,0.012819657,0.00633705014,1,Bayfield County,WI,Educated,MAINLINE CHRISTIAN,0.23449288899999998,0.31368097800000005,0.35621285900000005,NATIVE AMERICAN MALE RATE,NATIVE AMERICAN FEMALE RATE
11374,0.052000000000000005,-0.783587878097069,-0.8676483740680199,0.159,0.09983778204,0.16855895199999998,-0.22710428633218865,-0.20690838453760388,-0.11413841321485732,0.82113335,0.152027859,0.00302508,0.000738682,0.007210947,0.00400084421,0,Union County,MS,Uneducated,MAINLINE CHRISTIAN,0.33588941,0.386366036,0.220584614,BLACK MALE RATE,BLACK FEMALE RATE
7619,0.052000000000000005,-0.28917268848566213,-0.3032000500744375,0.18,0.0595330507,0.1087187666,-0.25978711710464003,-0.25473307158183695,-0.1093842922998186,0.960898068,0.022277659,0.001972501,0.000522133,0.006903754,0.00442014272,0,Garrard County,KY,Uneducated,MAINLINE CHRISTIAN,0.291175959,0.38568196299999996,0.262110575,BLACK MALE RATE,BLACK FEMALE RATE
1947,0.039,0.24889655131216998,0.42051461269670004,0.12,0.08103975535,0.09911504425,-0.2989732620808839,-0.08423346173082089,-0.1487507325597124,0.874187461,0.011532816,0.09477878,0.0,0.010065003,0.0040826169,0,Marshall County,SD,Educated,CATHOLIC,0.302998532,0.34996854699999996,0.285804151,NATIVE AMERICAN MALE RATE,NATIVE AMERICAN FEMALE RATE
16538,0.078,-0.5376204551716618,-0.43983934292434446,0.162,0.05627276794,0.09014232999,-0.2109003549728868,-0.1823713088224631,-0.11176135275733795,0.968716673,0.004944576,0.00681899,0.000323175,0.00681899,0.0053446660000000005,0,Stone County,MO,Uneducated,CATHOLIC,0.22990660300000001,0.305561839,0.361277186,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
1535,0.022000000000000002,-0.29942477602944384,-0.6199786930615132,0.124,0.06585436612,0.1250583294,-0.2924283829387191,0.07758001808915088,-0.14938848048733958,0.926836119,0.018255863,0.022890044,0.001544727,0.00983008,0.00215559612,0,Dallam County,TX,Uneducated,MAINLINE CHRISTIAN,0.41511023700000005,0.400786406,0.15278753,NATIVE AMERICAN MALE RATE,NATIVE AMERICAN FEMALE RATE
42489,0.042,0.4302923583368233,0.599250735179441,0.132,0.06557432777,0.09257319567,-0.025028345177769546,-0.2742147830237187,0.19412574416637315,0.936871375,0.03185758,0.001911672,0.000423609,0.009102166,0.00461505876,0,Campbell County,KY,Educated,NON-CATHOLIC CHRISTIAN,0.32122607599999997,0.400908044,0.22979167100000003,BLACK MALE RATE,BLACK FEMALE RATE
25638,0.06,-1.097020651310588,-0.806783374557214,0.29,0.09556406143,0.1434857471,-0.11105178109371598,-0.0684504785447103,-0.11309482569692199,0.672352646,0.269929697,0.030961647,0.002761911,0.009133137,0.00402328793,0,Sampson County,NC,Uneducated,CATHOLIC,0.328604606,0.37111606199999997,0.24248320899999998,BLACK MALE RATE,BLACK FEMALE RATE
4818,0.032,1.5372697786891856,1.3641852102993952,0.08199999999999999,0.046171171170000004,0.054339010539999996,-0.28269899005664423,0.23390160528341572,-0.1492725263186801,0.941555184,0.006103679,0.020317726,0.000501672,0.01312709,0.00402842809,0,Richland County,MT,Educated,MAINLINE CHRISTIAN,0.35610367800000003,0.384615385,0.22224080299999996,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
17415,0.064,-1.1973918954892249,-0.9281625666652187,0.221,0.09035977744,0.1455461839,-0.1846888653747107,-0.07321569523041412,-0.12671944051441103,0.962434878,0.005384251,0.008126231,0.000348979,0.008250866,0.00434105242,0,Howell County,MO,Uneducated,MAINLINE CHRISTIAN,0.320038886,0.36062018500000004,0.26103646999999996,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
25253,0.068,-0.14994272539107867,-0.13323410043187028,0.183,0.07168173724,0.1122207622,-0.12841953072744283,0.08720193943861643,-0.12335676962328607,0.810154489,0.147306889,0.004058455,0.000183716,0.007549061,0.00421762004,0,Vermilion Parish,LA,Uneducated,MAINLINE CHRISTIAN,0.341127348,0.3877244269999999,0.22428392599999997,BLACK MALE RATE,BLACK FEMALE RATE
1420,0.051,-0.962586019486483,-0.20181685204202898,0.184,0.056579783849999996,0.07836990596,-0.30328002915684665,-0.18381681887577864,-0.14817096171641503,0.958908507,0.004815409,0.013162119,0.0,0.011556982,0.00455858748,0,Woodson County,KS,Educated,MAINLINE CHRISTIAN,0.266131621,0.339325843,0.32648475099999996,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
252911,0.063,1.0956859111783956,0.7907913100088356,0.131,0.05739559632,0.07644935558,2.2287153351550892,0.15630673017912747,0.12414740338037632,0.758196537,0.074209021,0.017038843,0.015622889,0.03392365,0.00299673916,1,Pierce County,WA,Educated,OTHER,0.33805870800000004,0.410908652,0.207914175,BLACK MALE RATE,BLACK FEMALE RATE
4143,0.053,0.21871903555829647,-0.1583167947547672,0.14,0.0773527626,0.08098028769000001,-0.28682031356140747,-0.20194712218463307,-0.1406919178378785,0.977195122,0.00695122,0.003292683,0.000121951,0.004512195,0.0050524390200000005,0,Hamilton County,IL,Educated,CATHOLIC,0.29207317200000005,0.35170731699999996,0.29182927,MULTI MALE RATE,BLACK FEMALE RATE
412929,0.047,2.719484293112849,2.607971122492836,0.079,0.030875407049999998,0.03758787435,2.6178239070760987,-0.22795061949093115,1.471244957781898,0.807326696,0.052702263,0.004067531,0.000608309,0.009707241,0.00442233137,1,DuPage County,IL,Educated,MAINLINE CHRISTIAN,0.317389497,0.402021556,0.227541832,ASIAN MALE RATE,BLACK FEMALE RATE
7471,0.09699999999999999,1.6631058854765703,1.4469756419106354,0.098,0.02662957075,0.00431034483,-0.305841068821172,0.39654370479036943,-0.15135970135455074,0.757509718,0.129664614,0.011953529,0.00229854,0.012373888,0.02948303078,0,Haines Borough,AK,Educated,OTHER MISC,0.319733914,0.390365411,0.221781173,BLACK MALE RATE,BLACK FEMALE RATE
7246,0.071,-1.2437743238123016,-1.2552900136036995,0.21600000000000003,0.080169532,0.1356128658,-0.25866166646563565,-0.15736633744811168,-0.13541600316387212,0.953110218,0.008278146,0.010820719,0.000177389,0.01064333,0.00428453169,0,Sharp County,AR,Uneducated,MAINLINE CHRISTIAN,0.271109273,0.322670292,0.324798959,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
17914,0.027000000000000003,1.1686080177398104,0.6136338186373259,0.102,0.06551791914999999,0.05709101061,-0.20922177092323538,-0.19388311040438277,-0.1096741777214673,0.941404024,0.025279635,0.004228266,0.000149939,0.006987135,0.005371997480000001,0,Nicollet County,MN,Educated,MAINLINE CHRISTIAN,0.349086875,0.377335293,0.22259873500000002,BLACK MALE RATE,BLACK FEMALE RATE
3578,0.026000000000000002,-0.5355535020378348,-0.24707094389732553,0.188,0.08962145901,0.08432976715000001,-0.2845022689214126,0.050345353992415826,-0.14817096171641503,0.892214246,0.016896742,0.040309221,0.004859194,0.013914964,0.00395140806,0,Dawes County,NE,Educated,MAINLINE CHRISTIAN,0.41888459499999997,0.28260629400000004,0.25466593099999996,NATIVE AMERICAN MALE RATE,NATIVE AMERICAN FEMALE RATE
6042,0.094,-1.1830885798031423,-0.8815052471554944,0.259,0.06546822209,0.08061366806,-0.26315067980984636,-0.20608237879285218,-0.129850203068217,0.981517942,0.004509368,0.001333757,0.000381073,0.005398539,0.0038374087000000003,0,Lawrence County,KY,Uneducated,MAINLINE CHRISTIAN,0.311781518,0.382216577,0.24845982999999996,MULTI MALE RATE,BLACK FEMALE RATE
17199,0.067,-0.8695731284642702,-0.9949912837073426,0.24,0.09692763889,0.1225465526,-0.15276699270476796,0.10457419950070503,-0.13361871354965016,0.774317105,0.024110473,0.133655881,0.001834492,0.029916339,0.00346719081,0,Le Flore County,OK,Uneducated,PENTECOSTAL / CHARISMATIC,0.325592178,0.36953936,0.24529785299999998,NATIVE AMERICAN MALE RATE,NATIVE AMERICAN FEMALE RATE
6572,0.062,-0.9263730005818348,-0.8955375236997724,0.195,0.07280385078,0.1045729657,-0.26931507990075676,-0.15748135090624168,-0.13860474280200782,0.826115824,0.145702693,0.005975655,0.0,0.009811878,0.00484839543,0,Clay County,AL,Uneducated,MAINLINE CHRISTIAN,0.292807083,0.369162671,0.27628181599999996,BLACK MALE RATE,BLACK FEMALE RATE
3279,0.034,0.611109418484005,0.4375287480066371,0.10300000000000001,0.03413717507,0.0219269103,-0.2928344404135872,-0.11953475155003644,-0.14689546586116073,0.961851157,0.006410256,0.014696685,0.0,0.005003127,0.00512664165,0,Wilkin County,MN,Educated,CATHOLIC,0.30128205199999997,0.36194496500000006,0.28658536599999995,NATIVE AMERICAN MALE RATE,NATIVE AMERICAN FEMALE RATE
5975,0.055999999999999994,-0.37242956071621175,-0.503159990830399,0.182,0.1156215448,0.18571428569999998,-0.2723461230989845,-0.2248818513126447,-0.13014008848986572,0.922482454,0.057014431,0.002681177,0.000315433,0.007412665,0.00471177352,0,Caldwell County,KY,Uneducated,MAINLINE CHRISTIAN,0.30478668800000003,0.359041086,0.273243435,BLACK MALE RATE,BLACK FEMALE RATE
2951,0.031,0.08105995684542147,0.6855492359267507,0.11699999999999999,0.05976975241,0.05758807588,-0.2933492061888136,0.07875106420829257,-0.14950443465599905,0.959074188,0.006744329,0.022072348,0.0,0.005364807,0.00452329859,0,Spink County,SD,Educated,MAINLINE CHRISTIAN,0.311158799,0.32587369699999996,0.302575107,NATIVE AMERICAN MALE RATE,NATIVE AMERICAN FEMALE RATE
86000,0.062,0.1760571228761082,0.4643654768975688,0.134,0.05476968923,0.08233583937000001,0.3782570680311534,-0.017983095905717734,0.0882595881802669,0.881444802,0.071628764,0.011342475,0.000362094,0.011944397,0.00404416606,0,Niagara County,NY,Educated,MAINLINE CHRISTIAN,0.28695709599999997,0.37886311899999997,0.272247615,BLACK MALE RATE,BLACK FEMALE RATE
55340,0.040999999999999995,-0.0366736936573617,0.11776824625390232,0.154,0.06286021155,0.10815882630000001,0.030496017881748227,-0.18594195390895318,-0.018534201155115174,0.927195919,0.037805526,0.00429905,0.000345043,0.011060028,0.00516072478,0,Androscoggin County,ME,Educated,OTHER MISC,0.308720263,0.38921787,0.248281779,BLACK MALE RATE,BLACK FEMALE RATE
6765,0.09699999999999999,-1.8130958949935971,-1.664330874869403,0.382,0.1385103985,0.22296211249999998,-0.24438251148326745,-0.19274604553423405,-0.12515405923750803,0.944225004,0.042354733,0.001855994,0.000333127,0.004521011,0.00321943559,0,Clay County,KY,Uneducated,PENTECOSTAL / CHARISMATIC,0.297863226,0.438252511,0.216056727,BLACK MALE RATE,BLACK FEMALE RATE
5104,0.063,0.4774188897880778,0.17547598354224558,0.11,0.026186236510000002,0.037405303029999996,-0.28285246059832664,-0.18568055968593047,-0.14063394075354876,0.982512751,0.003643177,0.002394088,0.000208182,0.004163631,0.005312792760000001,0,Jasper County,IL,Educated,MAINLINE CHRISTIAN,0.29707504900000004,0.367440408,0.274383262,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
1460,0.038,-0.4721393798920239,0.7071238611135781,0.139,0.03445825933,0.03290676417,-0.3043926905840442,-0.08216060554225088,-0.15008420549929646,0.968622101,0.009549795,0.003751705,0.0,0.00579809,0.00497953615,0,Decatur County,KS,Educated,CATHOLIC,0.263642564,0.299454298,0.36596180100000003,MULTI MALE RATE,BLACK FEMALE RATE
6007,0.055,-0.010051337293670559,-0.05395173795669963,0.156,0.06111806425,0.06652227723,-0.26629362861138417,-0.24219399070343806,-0.12086375499710723,0.978206552,0.006107718,0.003053859,0.000208218,0.005205441,0.0041692115499999995,0,Pendleton County,KY,Uneducated,OTHER CHRISTIAN,0.300805108,0.39790394300000004,0.239519711,MULTI MALE RATE,BLACK FEMALE RATE
6423,0.048,1.177619933403296,0.9346221445876851,0.10099999999999999,0.0463416593,0.04612159329,-0.27323817062251354,-0.2334268284632567,-0.1285747072129627,0.969864995,0.011571842,0.00289296,0.00016072,0.006669881,0.00516152363,0,Menard County,IL,Educated,CATHOLIC,0.294519447,0.36636129900000003,0.27282224299999996,BLACK MALE RATE,BLACK FEMALE RATE
639,0.022000000000000002,0.4671668022442961,0.29878461367508846,0.10800000000000001,0.021757322179999997,0.03409090909,-0.30987286784328716,-0.11240391714597718,-0.15106981593290203,0.972932331,0.006015038,0.009022556,0.0,0.004511278,0.00480451128,0,Greeley County,KS,Educated,MAINLINE CHRISTIAN,0.32406015000000005,0.32406015,0.30375939900000004,NATIVE AMERICAN MALE RATE,BLACK FEMALE RATE
3502,0.052000000000000005,-0.7964856656521492,-1.2879150565691457,0.23800000000000002,0.1412195809,0.20954907160000003,-0.2805280213524284,0.3034664498564467,-0.14944645757166933,0.383757407,0.003136982,0.574851865,0.000348554,0.01664343,0.00305158592,0,Roosevelt County,MT,Uneducated,MAINLINE CHRISTIAN,0.432816313,0.355088882,0.188567445,WHITE MALE RATE,WHITE FEMALE RATE
7139,0.069,-0.3561419700216554,-0.3823070090928047,0.17600000000000002,0.08818810512000001,0.11196815129999999,-0.2545883025051482,-0.17036808610126075,-0.13176344685109845,0.947063689,0.027295285,0.006727323,0.000496278,0.007278743,0.00393658671,0,Humphreys County,TN,Uneducated,NON-CATHOLIC CHRISTIAN,0.290984284,0.365536256,0.276371657,BLACK MALE RATE,BLACK FEMALE RATE
408300,0.04,4.145020530450621,4.359374638675533,0.07200000000000001,0.03080221823,0.03594755985,2.7932055658866326,-0.18337244869664004,0.9949052329287495,0.613239293,0.191206558,0.007150164,0.000951817,0.016178965,0.00392552369,1,Montgomery County,MD,Educated,OTHER,0.31350733999999997,0.41587669000000005,0.22352122200000002,BLACK MALE RATE,BLACK FEMALE RATE
23939,0.057999999999999996,-0.6669290432238758,-0.6308537073833287,0.2,0.07542611931,0.09263984298,-0.09402614287582285,-0.1990351905401602,-0.06271273941437747,0.927276467,0.046851585,0.003628831,0.000572973,0.007992243,0.0035170275899999996,0,Walker County,GA,Uneducated,MAINLINE CHRISTIAN,0.299238973,0.389401462,0.24852349199999998,BLACK MALE RATE,BLACK FEMALE RATE
72013,0.055,-0.31405880421693866,-0.2802221972331823,0.16899999999999998,0.07357417047,0.1173658194,0.20691040554568654,-0.1676704977196665,0.018861018237567476,0.866324064,0.095691949,0.007684271,0.000504185,0.007435215,0.0043744457,0,Davidson County,NC,Uneducated,NON-CATHOLIC CHRISTIAN,0.30050054,0.385227977,0.25106607900000005,BLACK MALE RATE,BLACK FEMALE RATE
32692,0.064,-0.5716838428171299,-0.5192971088563186,0.165,0.05527829582,0.08774101094,-0.05282569703999732,-0.01424777245872337,-0.11065978815507288,0.952403882,0.029965183,0.001950762,0.000197545,0.004605279,0.004036348370000001,0,Clearfield County,PA,Uneducated,MAINLINE CHRISTIAN,0.262957749,0.39559720499999995,0.2794528,BLACK MALE RATE,BLACK FEMALE RATE
32217,0.036000000000000004,1.0890716611501494,0.37350648627336874,0.13,0.05737646892,0.0929533183,-0.10877849869504518,-0.18102251463166597,-0.07697510215949363,0.910321101,0.04175841,0.006850153,0.001070336,0.008425076,0.00492614679,0,Rice County,MN,Educated,MAINLINE CHRISTIAN,0.36685015300000007,0.359740061,0.22484709399999997,BLACK MALE RATE,BLACK FEMALE RATE
104700,0.040999999999999995,4.199340058807594,3.264681664765046,0.055999999999999994,0.023156693970000003,0.03167173584,0.2718284446773489,-0.16329214448403628,0.030282503850526356,0.897218338,0.045636645,0.002376318,0.000614158,0.00719037,0.00494633206,0,Williamson County,TN,Educated,CATHOLIC,0.34419290199999997,0.395442004,0.203205903,BLACK MALE RATE,BLACK FEMALE RATE
6822,0.04,-0.11802896900479053,0.358070982074663,0.18,0.03793103448,0.05573104693,-0.24960370720342134,-0.07788942393805998,-0.13918451364530524,0.876520652,0.096552387,0.00884743,0.000336587,0.006395153,0.0032802808100000002,0,DeWitt County,TX,Uneducated,NON-CATHOLIC CHRISTIAN,0.298889263,0.374380919,0.274462663,BLACK MALE RATE,BLACK FEMALE RATE
44636,0.048,-0.2928932041265506,-0.2591737824167653,0.18,0.08094102812,0.12399821,0.026112515534944192,-0.20953801042121223,0.0011780075169966102,0.834733062,0.125324395,0.002710079,0.000220254,0.01381853,0.00427445535,0,Allen County,OH,Uneducated,MAINLINE CHRISTIAN,0.33378022499999993,0.362700503,0.24717261199999999,BLACK MALE RATE,BLACK FEMALE RATE
22748,0.049,0.11437924136271194,0.4715570186265113,0.129,0.0441283963,0.07140274765,-0.15682117284754513,-0.13024930075173688,-0.11100765066105134,0.938850276,0.032678781,0.003454195,0.000188411,0.009608943,0.0047621838900000005,0,Clinton County,IA,Educated,MAINLINE CHRISTIAN,0.31108692,0.35749874400000003,0.275728522,BLACK MALE RATE,BLACK FEMALE RATE
16818,0.068,-0.33662993243832895,-0.2128672698206479,0.195,0.07679511304,0.135803945,-0.18971822291776155,-0.16328953054180606,-0.11257303193795433,0.874925038,0.091440044,0.003441713,0.000234662,0.008865017,0.00438505462,0,Jefferson County,IL,Educated,OTHER CHRISTIAN,0.30187990600000003,0.38393346,0.257502673,BLACK MALE RATE,BLACK FEMALE RATE
46250,0.057,0.01706708782213905,0.30281889318156835,0.136,0.0556097561,0.07375859065,-0.02313554183035307,1.0581167996074399,-0.14161955118715433,0.951520824,0.004013934,0.013716009,0.000811106,0.011251495,0.0048094421,0,Flathead County,MT,Educated,MAINLINE CHRISTIAN,0.294358654,0.365340821,0.27361306199999996,MULTI MALE RATE,NATIVE AMERICAN FEMALE RATE
74384,0.033,3.2471360891161933,5.355841676776074,0.096,0.036312521960000003,0.05001969279,0.13365380031594618,-0.31184248142783627,5.248162116442845,0.663033919,0.225677639,0.007295894,0.001478721,0.014813271,0.0048455159599999995,1,Alexandria city,VA,Educated,MAINLINE CHRISTIAN,0.248959358,0.5504165839999999,0.173166744,BLACK MALE RATE,BLACK FEMALE RATE
12443,0.03,0.887419713413992,0.6869524635811785,0.08800000000000001,0.03203357607,0.05635925256,-0.22056260449297563,-0.08047461280375447,-0.13315489687501222,0.95138385,0.0124391,0.007325248,0.001036592,0.00995128,0.0042994367900000005,0,McPherson County,KS,Educated,AMISH,0.314571024,0.34380291,0.284820842,MULTI MALE RATE,BLACK FEMALE RATE
16540,0.094,-1.4069809432592777,-1.0707655770464437,0.311,0.1359906213,0.2416326531,-0.18772310587589014,-0.2124499420656851,-0.09384643369944813,0.97897023,0.01003814,0.001324293,0.0,0.003469647,0.00438076067,0,Floyd County,KY,Uneducated,MAINLINE CHRISTIAN,0.30461383799999997,0.38309143,0.25286047300000003,BLACK MALE RATE,BLACK FEMALE RATE
